"Vehicle_ID","Vehicle_Type","Road","Speed","Waiting_Time","Traffic_Level","Vehicle_Count","Weather_Condition","Accident_Status","Signal_Delay"
1655,"Bus","Highway",22.68,26.33,"High",157,"Cloudy","No",30.1
1656,"Van","Junction",54.41,25.35,"High",86,"Foggy","Yes",52.51
1657,"Truck","Main Road",106.31,6.51,"High",80,"Rainy","No",16.94
1658,"Truck","City Road",110.63,19.87,"Low",190,"Cloudy","No",49.33
1659,"Auto","Street",67.82,14.16,"Medium",148,"Cloudy","No",43.81
1660,"Van","Main Road",58.08,7.85,"High",65,"Rainy","No",15.75
1661,"Car","Junction",35.49,27.45,"High",165,"Foggy","No",33.89
1662,"Van","City Road",36.62,10.46,"Low",93,"Foggy","Yes",16.01
1663,"Auto","Bridge",69.69,10.66,"High",134,"Foggy","No",34.56
1664,"Bus","Street",94.87,16.2,"High",119,"Rainy","No",15.72
1665,"Truck","Main Road",105.93,7.79,"Medium",196,"Sunny","No",12.58
1666,"Truck","Street",69.31,29.76,"Low",100,"Foggy","No",56.22
1667,"Bike","Rural Road",73.25,17.99,"Low",42,"Foggy","No",23.77
1668,"Auto","Bridge",38.62,5.19,"Low",137,"Foggy","No",31.93
1669,"Car","Expressway",81.92,15.84,"High",165,"Foggy","No",44.9
1670,"Van","Bridge",41.76,17.67,"High",105,"Sunny","No",58.64
1671,"Auto","Rural Road",105.54,17.8,"High",168,"Foggy","No",54.03
1672,"Bus","Expressway",78.95,10.28,"Medium",32,"Cloudy","No",8.43
1673,"Bus","Highway",37.96,6.02,"Medium",50,"Foggy","No",4.92
1674,"Car","Junction",28.57,6.94,"Low",21,"Sunny","No",3.41
1675,"Auto","Expressway",60.16,8.17,"Low",66,"Sunny","No",43.26
1676,"Auto","Highway",29,13.93,"Low",49,"Foggy","No",48.64
1677,"Truck","Main Road",95.5,22.06,"Low",141,"Sunny","No",3.33
1678,"Auto","Highway",68.4,1.89,"Low",68,"Sunny","No",54.22
1679,"Truck","Main Road",28.15,1.12,"Medium",45,"Foggy","No",42.33
1680,"Car","Main Road",112.7,9.68,"High",200,"Sunny","No",58.24
1681,"Bike","Main Road",108.44,26.77,"Medium",179,"Sunny","No",48.6
1682,"Bus","Bridge",110.89,13.06,"Medium",118,"Sunny","No",12.68
1683,"Bike","Rural Road",34.05,18.69,"Medium",32,"Sunny","No",30.23
1684,"Bike","Street",31.92,3.64,"Low",28,"Sunny","No",1.67
1685,"Auto","Street",80.59,2.89,"High",119,"Sunny","No",30.41
1686,"Van","City Road",45.76,21.12,"High",198,"Sunny","Yes",19.19
1687,"Car","Expressway",77.04,1.83,"Low",42,"Sunny","No",32.2
1688,"Bike","Street",52.78,28.68,"Low",165,"Foggy","No",51.01
1689,"Bus","Main Road",47.62,6.07,"High",35,"Cloudy","No",22.52
1690,"Van","Street",49.78,29.09,"High",140,"Cloudy","No",7.64
1691,"Bike","Highway",78.56,25.93,"High",180,"Foggy","No",51.94
1692,"Bike","Street",96.53,21.9,"Medium",37,"Foggy","No",31.49
1693,"Truck","Expressway",62.38,19.73,"Low",155,"Cloudy","No",7.4
1694,"Van","Highway",29.45,14.25,"Low",60,"Rainy","No",36.96
1695,"Truck","Junction",101.43,12.5,"Low",98,"Sunny","No",41.83
1696,"Van","City Road",30.93,21.32,"Medium",88,"Foggy","No",58.49
1697,"Car","Bridge",28.93,18.13,"Medium",126,"Foggy","No",29.4
1698,"Bus","Rural Road",44.1,3.45,"High",163,"Rainy","No",51.45
1699,"Bus","Junction",110.28,26.97,"Low",30,"Sunny","No",7.2
1700,"Van","Rural Road",107.63,7.5,"Low",191,"Rainy","No",31.26
1701,"Bike","Rural Road",60.02,14.19,"High",164,"Rainy","No",58.16
1702,"Van","Highway",81.32,6.94,"Medium",104,"Sunny","No",36.64
1703,"Bus","Junction",42.91,13.2,"Low",51,"Cloudy","No",12.37
1704,"Truck","Bridge",89.3,2.13,"Low",94,"Rainy","No",28.65
1705,"Bike","Street",34.39,11.58,"High",61,"Rainy","No",5.84
1706,"Van","Street",79.31,19.98,"Low",29,"Cloudy","Yes",49.46
1707,"Truck","Bridge",105.99,13.15,"High",153,"Rainy","No",14.44
1708,"Car","Main Road",57.4,4.67,"High",99,"Sunny","No",32.54
1709,"Bike","Expressway",26.2,1.71,"High",71,"Foggy","No",35.11
1710,"Bike","Highway",106.09,24.27,"Low",113,"Cloudy","No",43.32
1711,"Auto","City Road",75.49,13.73,"High",153,"Sunny","No",7.62
1712,"Car","City Road",118.92,10.97,"High",188,"Rainy","No",55.04
1713,"Truck","Junction",47.55,29.69,"Medium",28,"Cloudy","No",39.93
1714,"Bus","Expressway",64.4,9.77,"Low",106,"Sunny","Yes",58.06
1715,"Bus","Bridge",42.11,13.96,"Medium",187,"Cloudy","No",18.43
1716,"Bike","Expressway",56.49,24.27,"High",77,"Sunny","No",57.61
1717,"Bike","Junction",63.61,22.58,"High",137,"Cloudy","No",11.24
1718,"Bus","Street",86.46,18.66,"High",88,"Rainy","No",7.94
1719,"Auto","Expressway",72.34,11.35,"Low",115,"Rainy","No",39.77
1720,"Auto","Main Road",91.88,17.56,"Medium",199,"Foggy","No",31.02
1721,"Car","Junction",55.61,28.04,"Low",200,"Cloudy","No",12.22
1722,"Van","Bridge",68.04,7.17,"High",48,"Sunny","No",58.74
1723,"Car","Street",42.73,22.99,"High",28,"Rainy","No",15.78
1724,"Auto","Bridge",107.67,17.73,"Low",30,"Foggy","No",4.65
1725,"Truck","Street",96.7,14.58,"Medium",160,"Rainy","No",11.43
1726,"Van","Highway",80.78,15.57,"High",15,"Rainy","No",58.99
1727,"Car","Street",94.57,11.54,"Low",21,"Sunny","No",34.55
1728,"Truck","Expressway",105.59,15.67,"Medium",48,"Sunny","No",11.23
1729,"Truck","Street",115.04,10.41,"Low",87,"Sunny","No",58.09
1730,"Truck","Main Road",119.2,22,"High",124,"Sunny","No",46.58
1731,"Bike","Main Road",36.14,7.11,"Medium",63,"Foggy","No",39.57
1732,"Car","Street",51.18,28.72,"Low",73,"Cloudy","No",10.09
1733,"Van","Highway",35.67,21.52,"Low",16,"Rainy","No",58.92
1734,"Auto","Highway",66.59,7.77,"High",144,"Cloudy","Yes",3.57
1735,"Truck","Bridge",40.75,18.23,"Low",92,"Foggy","No",24.85
1736,"Auto","Rural Road",51.86,17.78,"Low",193,"Rainy","No",15.81
1737,"Bike","Bridge",32.56,25.98,"Low",28,"Sunny","No",55.05
1738,"Car","Street",49.01,10.29,"Low",121,"Foggy","No",31.46
1739,"Auto","Highway",117.64,9.21,"High",53,"Sunny","No",10.95
1740,"Bike","Highway",38.75,9.55,"Medium",91,"Cloudy","Yes",15.35
1741,"Van","Expressway",20.6,2.87,"High",92,"Foggy","No",3.18
1742,"Car","Highway",69.86,25.73,"Medium",39,"Sunny","No",46.2
1743,"Bike","Highway",27.9,1.72,"High",55,"Rainy","No",30.93
1744,"Car","Street",31.28,14.99,"Medium",64,"Cloudy","No",40.05
1745,"Car","Main Road",42.38,1.23,"Medium",77,"Foggy","No",44.94
1746,"Bike","Street",23.76,9,"Low",100,"Rainy","No",29.6
1747,"Truck","Junction",60.53,23.48,"Low",189,"Sunny","No",16.81
1748,"Car","Highway",69.17,14.75,"High",76,"Cloudy","No",36.29
1749,"Bus","Junction",64.12,15.38,"Medium",144,"Foggy","No",12.45
1750,"Auto","Main Road",38.71,2.52,"High",81,"Sunny","No",22.93
1751,"Car","Street",104.49,22.95,"Low",87,"Foggy","No",29.23
1752,"Bike","Rural Road",29.02,28.82,"High",149,"Cloudy","No",19.31
1753,"Van","City Road",109.99,24.56,"Medium",125,"Rainy","No",12.3
1754,"Bus","Street",50.69,17.47,"Medium",177,"Rainy","No",33.15
1755,"Bus","Expressway",34.88,8.77,"Medium",29,"Rainy","No",16.91
1756,"Bus","Highway",45.81,29.35,"High",80,"Sunny","No",6.82
1757,"Truck","Expressway",78.9,28.51,"Medium",182,"Cloudy","No",40.69
1758,"Bus","Junction",66.49,2.68,"Medium",112,"Rainy","No",47.28
1759,"Auto","Expressway",24.57,29.44,"Low",49,"Rainy","No",9.57
1760,"Car","Highway",26.92,9.06,"Low",63,"Rainy","No",12.89
1761,"Car","Highway",101.37,17.32,"High",38,"Cloudy","No",52.81
1762,"Bus","Rural Road",103.34,3.52,"Medium",68,"Cloudy","Yes",56.44
1763,"Truck","Main Road",39.1,12.78,"Low",98,"Rainy","No",53.11
1764,"Bike","Main Road",52.03,10.69,"Low",128,"Cloudy","No",35.09
1765,"Bus","Junction",87.18,22.11,"Medium",34,"Rainy","No",2.88
1766,"Van","Street",113.21,18.38,"Low",75,"Sunny","No",39.18
1767,"Van","Main Road",35.99,24.65,"Low",171,"Foggy","No",27.41
1768,"Bike","Main Road",117.28,4.98,"Low",25,"Rainy","No",22.98
1769,"Bike","Junction",70.67,27.35,"High",89,"Rainy","No",20.39
1770,"Car","City Road",69.03,22.47,"Medium",145,"Cloudy","No",23.96
1771,"Truck","Highway",69.7,23.23,"Low",133,"Rainy","No",58.21
1772,"Truck","Rural Road",74.07,13.61,"Medium",188,"Rainy","No",38.59
1773,"Bike","Street",34.17,14.07,"Medium",98,"Rainy","No",46.62
1774,"Bus","Bridge",118.27,8.93,"Low",54,"Rainy","No",4
1775,"Bus","Highway",84.79,19.55,"Medium",11,"Foggy","No",29.19
1776,"Car","City Road",40.58,4.8,"Low",159,"Cloudy","No",19.01
1777,"Bus","Rural Road",119.95,10.99,"Low",160,"Cloudy","No",14.56
1778,"Car","Bridge",29.74,24.3,"Low",133,"Cloudy","No",14.21
1779,"Truck","Main Road",70.81,6.16,"Low",23,"Cloudy","No",22.59
1780,"Bus","Highway",115.92,4.99,"High",78,"Foggy","No",7.26
1781,"Truck","Expressway",53.86,3.02,"High",53,"Sunny","Yes",26.01
1782,"Van","Bridge",26.33,18.35,"Medium",13,"Rainy","No",3.54
1783,"Car","City Road",50.32,3.24,"Medium",94,"Rainy","Yes",50.49
1784,"Car","City Road",45.25,11.13,"Medium",135,"Cloudy","No",25.69
1785,"Car","Highway",55.92,11.03,"High",50,"Sunny","No",28.54
1786,"Van","City Road",43.76,15.47,"Low",127,"Foggy","No",17.12
1787,"Auto","Highway",76.7,21.45,"Low",46,"Foggy","No",25.23
1788,"Van","Bridge",46.18,20.2,"Medium",163,"Cloudy","No",57.05
1789,"Car","Bridge",39.17,25.33,"Medium",86,"Foggy","No",57.92
1790,"Car","Junction",47.38,24.43,"High",193,"Sunny","No",54.88
1791,"Bike","Bridge",113.6,17.01,"High",184,"Cloudy","No",28.55
1792,"Truck","Highway",112.46,19.07,"High",76,"Cloudy","No",38
1793,"Bus","Street",92.65,12.75,"Medium",186,"Sunny","No",0.72
1794,"Van","Main Road",86.59,4.74,"Medium",101,"Rainy","No",39.79
1795,"Bus","Main Road",102.21,2.06,"High",75,"Sunny","No",30.89
1796,"Bike","Junction",33.06,13.33,"Medium",57,"Sunny","No",16.77
1797,"Car","Street",111.68,12.68,"Low",178,"Foggy","Yes",59.53
1798,"Car","Rural Road",77.17,12.64,"High",132,"Rainy","No",16.74
1799,"Bike","Main Road",33.8,6.54,"High",32,"Cloudy","No",43.03
1800,"Car","Rural Road",30.37,2.79,"Medium",184,"Cloudy","No",1.83
1801,"Car","City Road",37.44,3.69,"Medium",177,"Sunny","No",37.21
1802,"Auto","Rural Road",82.26,26.44,"Low",190,"Cloudy","No",22.49
1803,"Van","City Road",82.87,4.97,"High",131,"Rainy","No",52.78
1804,"Car","Street",40.39,16.13,"Medium",17,"Cloudy","No",28.34
1805,"Bus","City Road",51.57,10.79,"High",185,"Cloudy","No",18.34
1806,"Truck","Rural Road",43.96,4.91,"High",105,"Rainy","No",26.51
1807,"Auto","Main Road",89.54,11.42,"High",31,"Cloudy","No",38.16
1808,"Truck","Rural Road",21.42,18.6,"Low",13,"Rainy","No",39.27
1809,"Car","Rural Road",67.22,26.4,"High",169,"Sunny","No",15.4
1810,"Bus","Main Road",38.85,7.93,"High",59,"Foggy","No",2.82
1811,"Auto","Rural Road",95.99,29.61,"Low",122,"Sunny","No",42.56
1812,"Truck","Highway",25.67,7.09,"Low",109,"Cloudy","No",9.68
1813,"Car","Junction",25.4,20.87,"Medium",38,"Sunny","No",44.55
1814,"Bus","Street",39.21,16.67,"High",68,"Foggy","No",29.92
1815,"Bus","Bridge",95.89,14.2,"Medium",146,"Cloudy","No",57.72
1816,"Bike","Expressway",75.66,4.92,"High",127,"Cloudy","No",42.09
1817,"Van","Bridge",23.25,28.88,"Low",189,"Sunny","No",28.88
1818,"Bike","Bridge",85.39,15.65,"High",36,"Foggy","No",42.3
1819,"Truck","Main Road",69.27,21.81,"Medium",86,"Sunny","No",17.42
1820,"Bike","Junction",43.72,9.92,"Medium",43,"Rainy","No",8.28
1821,"Truck","Rural Road",88.1,18.29,"Medium",13,"Rainy","Yes",56.98
1822,"Bike","Expressway",25.98,10.02,"Medium",120,"Cloudy","No",50.04
1823,"Auto","Highway",41.33,26.75,"Medium",66,"Rainy","No",42.26
1824,"Bus","Main Road",96.66,1.68,"Medium",84,"Foggy","No",37.99
1825,"Van","Highway",113.33,2.65,"Medium",29,"Sunny","No",13.54
1826,"Auto","Expressway",79.64,13.65,"High",124,"Sunny","No",23.42
1827,"Auto","Rural Road",78.63,19.99,"Low",183,"Rainy","No",48.32
1828,"Auto","Main Road",104.12,6.84,"High",133,"Cloudy","Yes",7.28
1829,"Van","Expressway",25.37,15.47,"Low",115,"Sunny","No",6.77
1830,"Truck","Highway",65.53,13.66,"High",86,"Rainy","No",28.25
1831,"Truck","Street",114.08,24.82,"Medium",116,"Cloudy","No",7.31
1832,"Bike","Highway",71.56,8.34,"Medium",95,"Sunny","No",7.65
1833,"Truck","Junction",82.19,6.96,"Medium",131,"Foggy","Yes",5.55
1834,"Auto","Rural Road",59.29,29.5,"Low",42,"Foggy","No",8.24
1835,"Car","Main Road",59.12,9.32,"Low",137,"Cloudy","Yes",2.6
1836,"Truck","Main Road",118.88,14.69,"Low",91,"Foggy","No",23.27
1837,"Car","Bridge",96.58,25.74,"High",13,"Rainy","No",31.2
1838,"Car","Expressway",60.17,3.53,"Medium",51,"Rainy","Yes",50.66
1839,"Car","Highway",30.56,19.47,"Medium",101,"Foggy","No",6.67
1840,"Bike","Highway",34.35,6.36,"High",31,"Sunny","No",47.56
1841,"Truck","Main Road",70.07,7.32,"Low",194,"Rainy","No",40.9
1842,"Bike","Street",93.73,6.47,"High",175,"Rainy","No",30.87
1843,"Bus","Highway",81.15,6.79,"High",14,"Sunny","No",54.27
1844,"Bus","Rural Road",117.64,4.67,"Medium",127,"Foggy","No",18.09
1845,"Bike","Street",20.17,7.41,"Low",145,"Sunny","No",17.08
1846,"Bus","Rural Road",24.25,1.34,"High",166,"Sunny","No",40.41
1847,"Van","City Road",54.09,19.16,"High",33,"Cloudy","No",7.34
1848,"Bus","Bridge",108.04,15.64,"High",20,"Foggy","No",30.93
1849,"Truck","Junction",44.49,23.52,"Medium",40,"Cloudy","No",39.54
1850,"Bus","Highway",66.22,7.22,"Low",25,"Rainy","No",37.72
1851,"Bike","Main Road",83.89,3.9,"Medium",95,"Sunny","No",12.91
1852,"Truck","City Road",60.84,9.69,"Low",35,"Rainy","Yes",35.18
1853,"Bus","Expressway",106.72,22.24,"Medium",67,"Rainy","No",55.06
1854,"Car","Expressway",62.09,17.52,"High",159,"Sunny","Yes",40.32
1855,"Car","Street",75.87,19.99,"Low",116,"Rainy","No",5.2
1856,"Auto","Rural Road",20.01,14.98,"High",90,"Rainy","No",9.84
1857,"Bus","Junction",41.12,18.14,"High",92,"Sunny","No",36.63
1858,"Van","Highway",115.05,22.26,"Low",57,"Cloudy","No",43.99
1859,"Bus","Junction",66.94,17.83,"High",174,"Cloudy","No",39.5
1860,"Car","Street",105.74,20.58,"High",153,"Sunny","No",53.74
1861,"Truck","Bridge",35.62,8.64,"Low",131,"Cloudy","No",15.6
1862,"Bike","Street",80.7,25.76,"High",85,"Foggy","No",27.16
1863,"Bus","Main Road",35.66,1.56,"Medium",148,"Foggy","No",20.34
1864,"Van","Expressway",89.92,18.38,"High",162,"Rainy","Yes",13.36
1865,"Bus","Highway",20.62,8.35,"High",149,"Foggy","No",46.93
1866,"Auto","Rural Road",23.28,15.36,"Low",107,"Cloudy","No",28.41
1867,"Bus","Junction",59.71,3.16,"High",13,"Rainy","No",11.23
1868,"Truck","Main Road",48.83,21.13,"High",53,"Sunny","No",27.38
1869,"Auto","Highway",92.17,16.26,"High",99,"Cloudy","No",13.06
1870,"Truck","Street",44.49,13.84,"Medium",55,"Cloudy","No",23.1
1871,"Truck","Expressway",80.7,2.16,"High",103,"Foggy","No",18.03
1872,"Bus","Rural Road",64.66,26.1,"Low",78,"Cloudy","No",43.82
1873,"Truck","Main Road",34.72,18.21,"Low",177,"Rainy","No",5.23
1874,"Truck","Junction",80.3,11.37,"Low",105,"Foggy","No",48.24
1875,"Van","Main Road",51.97,29.72,"Low",192,"Cloudy","No",25.47
1876,"Car","Bridge",39.32,29.68,"High",48,"Sunny","No",35.45
1877,"Car","Main Road",107.09,26.53,"Low",139,"Foggy","No",36.99
1878,"Auto","Highway",101.26,19.47,"Low",100,"Foggy","Yes",12.71
1879,"Truck","Bridge",97.01,25.36,"High",13,"Rainy","No",14.43
1880,"Bus","Main Road",83.91,8.18,"High",130,"Rainy","No",25.39
1881,"Bike","Bridge",90.52,13.1,"Medium",89,"Sunny","No",7.98
1882,"Auto","Main Road",81,20.87,"Low",15,"Sunny","No",8.31
1883,"Car","Rural Road",57.4,8.32,"Low",124,"Cloudy","No",39.86
1884,"Auto","Street",110.37,5.22,"High",38,"Rainy","No",38.76
1885,"Truck","Bridge",67.9,3.23,"Low",59,"Foggy","No",22.88
1886,"Auto","Highway",62.7,14.78,"Low",76,"Rainy","No",0.95
1887,"Bus","Expressway",33.26,22.19,"High",156,"Foggy","No",28.68
1888,"Car","Highway",66.39,28.2,"Low",35,"Rainy","No",54.84
1889,"Van","Main Road",71.55,23.62,"Low",51,"Foggy","No",32.03
1890,"Auto","Junction",31.42,27.69,"High",90,"Foggy","No",51.69
1891,"Bike","Rural Road",85.71,24.19,"Low",59,"Cloudy","No",26.27
1892,"Van","Junction",48.65,4.97,"Low",112,"Cloudy","No",48.78
1893,"Bus","Expressway",72.19,8.5,"Medium",81,"Sunny","No",35.91
1894,"Van","Junction",64.71,12.94,"High",189,"Cloudy","No",40.12
1895,"Truck","Rural Road",78.5,11.33,"High",127,"Sunny","No",2.45
1896,"Truck","Highway",83.1,26.51,"Low",196,"Sunny","No",32.11
1897,"Van","Street",20.81,2.98,"High",38,"Foggy","No",1.87
1898,"Bike","Bridge",32.15,19.76,"Medium",140,"Foggy","No",46.81
1899,"Bus","Bridge",81.27,15.24,"Medium",167,"Rainy","No",16.34
1900,"Van","Bridge",95.86,1.14,"Medium",56,"Cloudy","No",20.28
1901,"Bike","Main Road",57.17,6.13,"High",73,"Rainy","No",14.8
1902,"Car","Expressway",92.4,3.12,"Low",65,"Cloudy","No",7.06
1903,"Truck","Rural Road",30.36,3.4,"Medium",198,"Sunny","No",24.78
1904,"Car","Junction",34.2,23.55,"High",168,"Foggy","No",31.58
1905,"Van","Junction",58.15,4.57,"High",102,"Cloudy","No",46.26
1906,"Truck","City Road",61.06,3.76,"High",97,"Sunny","No",47.92
1907,"Van","City Road",77.53,14.08,"Low",114,"Rainy","Yes",23.12
1908,"Bus","Expressway",92.51,8.83,"Low",42,"Cloudy","No",45.67
1909,"Car","Rural Road",36.97,18.01,"Medium",123,"Foggy","No",24.9
1910,"Van","Expressway",56.53,7.01,"High",189,"Foggy","No",23.38
1911,"Bike","Street",70.85,24.44,"Medium",24,"Rainy","No",49.11
1912,"Truck","Rural Road",85.11,28.23,"Low",147,"Sunny","No",15.55
1913,"Bus","Expressway",31.92,1.72,"Low",181,"Sunny","No",44.42
1914,"Truck","Street",70.2,7.82,"Low",138,"Cloudy","No",17.71
1915,"Bike","Street",33.97,28.23,"Medium",60,"Sunny","No",34.53
1916,"Van","Street",30.54,21.96,"High",144,"Foggy","No",31.81
1917,"Car","Bridge",116.52,6.32,"Low",74,"Rainy","No",25.4
1918,"Auto","Expressway",44.75,4.53,"Low",32,"Foggy","No",51.52
1919,"Van","City Road",98.06,19.3,"High",66,"Foggy","No",51.25
1920,"Bus","Junction",101.76,13.79,"Medium",76,"Sunny","No",27.34
1921,"Auto","Expressway",25.71,25.29,"Low",193,"Cloudy","No",27.11
1922,"Auto","Junction",108.2,13.5,"Medium",126,"Sunny","No",54.42
1923,"Car","Junction",60.61,6.59,"High",82,"Sunny","No",59.59
1924,"Truck","City Road",22.32,25.19,"High",158,"Sunny","No",28.36
1925,"Auto","City Road",75.22,5.94,"High",134,"Rainy","No",55.77
1926,"Bike","Expressway",117.77,3.47,"High",72,"Cloudy","No",52.51
1927,"Bus","Expressway",57.92,18,"High",181,"Rainy","Yes",24.57
1928,"Truck","Expressway",78.61,17.22,"Medium",122,"Cloudy","No",57.02
1929,"Truck","Junction",106.33,4.35,"High",153,"Rainy","No",17.3
1930,"Truck","Rural Road",73.42,19.89,"High",63,"Sunny","No",10.66
1931,"Van","Rural Road",118.81,10.91,"Medium",144,"Rainy","No",52.18
1932,"Auto","Rural Road",102.77,16.59,"Medium",190,"Sunny","No",23.63
1933,"Truck","Highway",48.13,5.92,"High",174,"Sunny","No",22.49
1934,"Van","Rural Road",84.97,25.57,"Low",64,"Foggy","No",57.16
1935,"Auto","Street",100.09,18.6,"High",108,"Cloudy","No",3
1936,"Auto","Highway",96.49,3.63,"Medium",49,"Foggy","No",4.98
1937,"Bus","Highway",106.83,23.1,"Low",104,"Foggy","Yes",15.01
1938,"Van","Highway",94.54,17.54,"Medium",49,"Cloudy","No",26.29
1939,"Bike","Junction",85.77,25.82,"Low",114,"Rainy","No",59.06
1940,"Van","Bridge",63.59,11.37,"Low",110,"Cloudy","No",42.78
1941,"Van","Junction",88.09,11.9,"High",22,"Sunny","No",55.4
1942,"Bus","City Road",70.31,16.06,"High",78,"Rainy","No",23.45
1943,"Auto","Street",108.99,14.48,"Low",70,"Rainy","No",12.06
1944,"Bike","City Road",103.67,6.04,"Medium",116,"Rainy","No",24.73
1945,"Bike","Main Road",74.81,14.58,"Low",23,"Cloudy","No",18.21
1946,"Truck","Highway",67.89,5.06,"Medium",172,"Sunny","No",12.21
1947,"Truck","Bridge",22.39,14.92,"Medium",107,"Foggy","No",28.89
1948,"Van","Junction",62.79,7.66,"High",188,"Sunny","No",14.66
1949,"Bus","Expressway",87.27,13.1,"Medium",130,"Foggy","No",47.39
1950,"Car","Main Road",73.59,26.78,"Medium",143,"Foggy","No",24.76
1951,"Auto","Expressway",29.89,7.47,"Medium",159,"Rainy","No",28.6
1952,"Truck","Highway",77.22,12.36,"Low",63,"Cloudy","No",40.04
1953,"Truck","Expressway",47.02,17.68,"High",146,"Foggy","No",45.17
1954,"Van","Junction",80.46,6.77,"High",72,"Foggy","No",8.56
1955,"Auto","Highway",60.54,8.95,"Low",159,"Sunny","No",27.68
1956,"Auto","Junction",46.42,2.43,"Low",149,"Sunny","No",27.05
1957,"Car","Expressway",21.69,15.1,"High",51,"Foggy","No",41.73
1958,"Car","Expressway",69.54,29.55,"High",92,"Cloudy","No",1.4
1959,"Auto","Main Road",62.72,14.48,"Low",172,"Rainy","No",43.17
1960,"Bike","City Road",50.74,17.74,"Low",27,"Foggy","No",8.13
1961,"Bus","City Road",101.25,3.95,"High",88,"Rainy","No",42.21
1962,"Car","Junction",24.42,1.65,"High",112,"Foggy","Yes",1.05
1963,"Bus","Expressway",46.67,26.42,"High",99,"Foggy","No",44.72
1964,"Bus","Expressway",74.05,18.07,"Medium",135,"Cloudy","No",54.58
1965,"Truck","Street",26.86,17.69,"Low",102,"Rainy","No",26.64
1966,"Auto","Rural Road",103.24,16.13,"Low",38,"Cloudy","Yes",8.12
1967,"Auto","Rural Road",58.14,11.44,"Low",171,"Rainy","No",3.72
1968,"Van","Rural Road",43.61,17.51,"Medium",54,"Foggy","No",32.7
1969,"Bike","Highway",48.32,21.17,"Medium",163,"Cloudy","No",46.64
1970,"Van","Bridge",100.9,9.1,"Medium",17,"Sunny","No",57.14
1971,"Auto","Bridge",82.21,5.2,"High",189,"Rainy","No",42.06
1972,"Bus","Junction",48.02,23.89,"Medium",71,"Foggy","No",8.79
1973,"Car","City Road",46.71,29.13,"Medium",120,"Sunny","No",10.37
1974,"Truck","Bridge",106.44,15.29,"High",146,"Sunny","No",36.24
1975,"Car","Expressway",44.16,21.09,"Medium",103,"Sunny","No",34.02
1976,"Bus","Bridge",58.18,18.8,"Medium",136,"Cloudy","Yes",42.16
1977,"Bus","Main Road",83.97,12.21,"High",122,"Cloudy","No",30.77
1978,"Bike","Junction",45.46,2.65,"Low",23,"Cloudy","No",21.43
1979,"Bike","Highway",89,26.26,"Low",31,"Cloudy","No",30.74
1980,"Car","Expressway",105.31,12.25,"Low",115,"Sunny","No",14.93
1981,"Bike","City Road",107.39,17.43,"Low",80,"Rainy","No",34.77
1982,"Bike","Street",35.16,10.58,"High",106,"Cloudy","No",15.04
1983,"Car","Street",105.67,9.07,"Medium",178,"Cloudy","No",39.09
1984,"Truck","Expressway",33.41,4.02,"Low",164,"Rainy","No",52.61
